Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(kU)_average,ddt0(omegaU)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,fK_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,79,-0.01016828,0.00162971,0.00000000,0.01029805,10.28678608,0.14106317,0.00000000,10.28775311,0.19980952,-0.10156911,0.00000000,0.22414310,0.00319809,-199.03858948,0.19980952,-0.10156911,0.00000000,0.22414310,0.19999994,0.38382545,1.91912615,0.00096616,318.71728516,63.74342728,0.78782231
internalMesh,80,-0.00900222,0.00162971,0.00000000,0.00914855,10.30356789,0.13408089,0.00000000,10.30444050,0.25064713,-0.11664624,0.00000000,0.27646035,0.00486094,-273.04553223,0.25064713,-0.11664624,0.00000000,0.27646035,0.19999994,0.38351071,1.91755462,0.00098162,388.54959106,77.70989990,0.59845632
internalMesh,81,-0.00788276,0.00162971,0.00000000,0.00804946,10.31551933,0.12806270,0.00000000,10.31631470,0.30067569,-0.13864809,0.00000000,0.33110294,0.00259500,-386.40997314,0.30067569,-0.13864809,0.00000000,0.33110294,0.19999994,0.38247222,1.91236007,0.00083797,457.77716064,91.55541992,0.43749422
internalMesh,82,-0.00680802,0.00162971,0.00000000,0.00700036,10.32481480,0.12329309,0.00000000,10.32555103,0.35649255,-0.16098666,0.00000000,0.39115679,0.00079665,-512.87451172,0.35649255,-0.16098666,0.00000000,0.39115679,0.19999994,0.38093048,1.90465295,0.00072687,526.10986328,105.22190094,0.28998467
internalMesh,83,-0.00577621,0.00162971,0.00000000,0.00600172,10.33322048,0.11994752,0.00000000,10.33391666,0.42012858,-0.15107611,0.00000000,0.44646615,-0.00136883,-660.14581299,0.42012858,-0.15107611,0.00000000,0.44646615,0.19999994,0.37905857,1.89529181,0.00064171,593.77136230,118.75425720,0.14517252
internalMesh,84,-0.00478564,0.00162971,0.00000000,0.00505552,10.34221268,0.11787163,0.00000000,10.34288406,0.42024684,-0.15670455,0.00000000,0.44851279,-0.00292294,-880.84161377,0.42024684,-0.15670455,0.00000000,0.44851279,0.19999994,0.37698814,1.88493931,0.00057394,661.44744873,132.28952026,-0.00337270
internalMesh,85,-0.00383464,0.00162971,0.00000000,0.00416658,10.35225201,0.11657876,0.00000000,10.35290813,0.33659911,-0.14240034,0.00000000,0.36548162,-0.00405984,-1188.08227539,0.33659911,-0.14240034,0.00000000,0.36548162,0.19999994,0.37483037,1.87415111,0.00051873,729.44372559,145.88885498,-0.15998854
internalMesh,86,-0.00292163,0.00162971,0.00000000,0.00334543,10.36349392,0.11545327,0.00000000,10.36413670,0.19069012,-0.17745259,0.00000000,0.26048443,-0.00761206,-1601.15014648,0.19069012,-0.17745259,0.00000000,0.26048443,0.19999994,0.37268680,1.86343539,0.00047322,797.68670654,159.53718567,-0.32849446
internalMesh,87,-0.00204510,0.00162971,0.00000000,0.00261503,10.37599468,0.11381916,0.00000000,10.37661934,0.14229250,-0.34586823,0.00000000,0.37399465,-0.01864135,-2117.83935547,0.14229250,-0.34586823,0.00000000,0.37399465,0.19999994,0.37064996,1.85325074,0.00043559,865.87072754,173.17399597,-0.51421958
internalMesh,88,-0.00120360,0.00162971,0.00000000,0.00202598,10.39003563,0.11085469,0.00000000,10.39062691,0.11195859,-0.35658574,0.00000000,0.37374872,-0.02600920,-3417.68994141,0.11195859,-0.35658574,0.00000000,0.37374872,0.19999994,0.36878967,1.84394896,0.00040439,933.74011230,186.74795532,-0.72082978
internalMesh,89,-0.00039571,0.00162971,0.00000000,0.00167707,10.40498447,0.10407233,0.00000000,10.40550518,0.14891952,-0.13405457,0.00000000,0.20036879,-0.04423992,-4915.70800781,0.14891952,-0.13405457,0.00000000,0.20036879,0.19999994,0.36715218,1.83576143,0.00037935,999.00848389,199.80180359,-0.95525485
internalMesh,90,-0.01980858,0.00206552,0.00000000,0.01991598,10.00823116,0.04198573,0.00000000,10.00831890,0.00064311,-0.00429599,0.00000000,0.00434386,-0.00012060,-0.06635512,0.00064311,-0.00429599,0.00000000,0.00434386,0.19999994,0.37559858,1.87799215,0.00228010,39.84309769,7.96861792,3.08664489
internalMesh,91,-0.01825736,0.00206552,0.00000000,0.01837383,10.04627419,0.09423546,0.00000000,10.04671574,0.00164249,-0.02119538,0.00000000,0.02125892,0.00008551,-0.25174201,0.00164249,-0.02119538,0.00000000,0.02125892,0.19999994,0.37639004,1.88195014,0.00210742,40.51164246,8.10232925,2.80569053
internalMesh,92,-0.01676812,0.00206552,0.00000000,0.01689486,10.09094524,0.12048046,0.00000000,10.09166431,0.01477211,-0.03760792,0.00000000,0.04040508,0.00064843,-1.14660120,0.01477211,-0.03760792,0.00000000,0.04040508,0.19999994,0.37729692,1.88648510,0.00186289,42.18441010,8.43688011,2.34619999
internalMesh,93,-0.01533838,0.00206552,0.00000000,0.01547683,10.13103676,0.13562697,0.00000000,10.13194466,0.03819690,-0.05253030,0.00000000,0.06494948,0.00139145,-3.70573735,0.03819690,-0.05253030,0.00000000,0.06494948,0.19999994,0.37827918,1.89139533,0.00171496,45.56795120,9.11359310,1.97132146
internalMesh,94,-0.01396577,0.00206552,0.00000000,0.01411768,10.16784286,0.14310366,0.00000000,10.16884995,0.06760270,-0.06700054,0.00000000,0.09517982,0.00222707,-8.97127438,0.06760270,-0.06700054,0.00000000,0.09517982,0.19999994,0.37933141,1.89665651,0.00156599,51.27103424,10.25420475,1.63158762
internalMesh,95,-0.01264799,0.00206552,0.00000000,0.01281554,10.20146179,0.14383687,0.00000000,10.20247555,0.10375506,-0.08202082,0.00000000,0.13225931,0.00312430,-18.07062340,0.10375506,-0.08202082,0.00000000,0.13225931,0.19999994,0.38038594,1.90192878,0.00147998,59.50005722,11.90000916,1.30429471
internalMesh,96,-0.01138286,0.00206552,0.00000000,0.01156875,10.23013210,0.14008714,0.00000000,10.23109150,0.14828868,-0.09834936,0.00000000,0.17793855,0.00402122,-32.11454773,0.14828868,-0.09834936,0.00000000,0.17793855,0.19999994,0.38135406,1.90676963,0.00146800,70.12359619,14.02472496,1.02021599
internalMesh,97,-0.01016828,0.00206552,0.00000000,0.01037595,10.25356197,0.13437587,0.00000000,10.25444221,0.20028685,-0.11616102,0.00000000,0.23153445,0.00490403,-52.27425766,0.20028685,-0.11616102,0.00000000,0.23153445,0.19999994,0.38216424,1.91082072,0.00151822,82.89042664,16.57808876,0.79010820
internalMesh,98,-0.00900222,0.00206552,0.00000000,0.00923615,10.27253151,0.12840542,0.00000000,10.27333355,0.26860237,-0.13449597,0.00000000,0.30039373,0.00579523,-76.11545563,0.26860237,-0.13449597,0.00000000,0.30039373,0.19999994,0.38275778,1.91378784,0.00163700,97.45542908,19.49107742,0.60267079
internalMesh,99,-0.00788276,0.00206552,0.00000000,0.00814888,10.28762436,0.12302491,0.00000000,10.28835964,0.33318129,-0.16788021,0.00000000,0.37308651,0.00621268,-112.11675262,0.33318129,-0.16788021,0.00000000,0.37308651,0.19999994,0.38309437,1.91547024,0.00184182,113.27323151,22.65464211,0.43950987
internalMesh,100,-0.00680802,0.00206552,0.00000000,0.00711445,10.30046940,0.11873502,0.00000000,10.30115414,0.38231844,-0.18532737,0.00000000,0.42486894,0.00636213,-171.93496704,0.38231844,-0.18532737,0.00000000,0.42486894,0.19999994,0.38317314,1.91586554,0.00209362,130.17881775,26.03575706,0.28589445
internalMesh,101,-0.00577621,0.00206552,0.00000000,0.00613441,10.31223106,0.11556165,0.00000000,10.31287861,0.47627240,-0.18486865,0.00000000,0.51089317,0.00520852,-218.02394104,0.47627240,-0.18486865,0.00000000,0.51089317,0.19999994,0.38301373,1.91506767,0.00226068,147.93040466,29.58607101,0.13506868
internalMesh,102,-0.00478564,0.00206552,0.00000000,0.00521236,10.32377243,0.11316086,0.00000000,10.32439232,0.54219639,-0.17256069,0.00000000,0.56899393,0.00710277,-262.98233032,0.54219639,-0.17256069,0.00000000,0.56899393,0.19999994,0.38265753,1.91328788,0.00217765,166.07475281,33.21495438,-0.01803084
internalMesh,103,-0.00383464,0.00206552,0.00000000,0.00435555,10.33585835,0.11107028,0.00000000,10.33645535,0.48967579,-0.16887236,0.00000000,0.51797706,0.01024349,-335.72567749,0.48967579,-0.16887236,0.00000000,0.51797706,0.19999994,0.38216928,1.91084683,0.00198943,184.44383240,36.88875580,-0.17783469
internalMesh,104,-0.00292163,0.00206552,0.00000000,0.00357803,10.34891987,0.10890773,0.00000000,10.34949303,0.40065360,-0.12844545,0.00000000,0.42073929,0.01529593,-468.52279663,0.40065360,-0.12844545,0.00000000,0.42073929,0.19999994,0.38160619,1.90803134,0.00181391,203.03866577,40.60773468,-0.34719253
internalMesh,105,-0.00204510,0.00206552,0.00000000,0.00290669,10.36307240,0.10617317,0.00000000,10.36361599,0.35982901,-0.17834899,0.00000000,0.40160337,0.02478615,-769.74383545,0.35982901,-0.17834899,0.00000000,0.40160337,0.19999994,0.38100904,1.90504539,0.00165824,221.90734863,44.38147736,-0.52953470
internalMesh,106,-0.00120360,0.00206552,0.00000000,0.00239061,10.37824345,0.10219165,0.00000000,10.37874699,0.36994237,-0.30603838,0.00000000,0.48012170,0.03740565,-1133.46081543,0.36994237,-0.30603838,0.00000000,0.48012170,0.19999994,0.38041490,1.90207481,0.00152279,240.99731445,48.19946289,-0.72609854
internalMesh,107,-0.00039571,0.00206552,0.00000000,0.00210309,10.39390945,0.09548351,0.00000000,10.39434814,0.46059829,-0.27440882,0.00000000,0.53614455,0.05215750,-1559.04760742,0.46059829,-0.27440882,0.00000000,0.53614455,0.19999994,0.37983868,1.89919317,0.00141399,259.90771484,51.98153687,-0.93742412
internalMesh,108,-0.01980858,0.00253261,0.00000000,0.01996983,10.00602055,0.03480158,0.00000000,10.00608063,0.00066348,-0.00429278,0.00000000,0.00434375,-0.00015100,-0.06762299,0.00066348,-0.00429278,0.00000000,0.00434375,0.19999994,0.37545821,1.87729061,0.00271583,39.74412918,7.94882774,2.87334728
internalMesh,109,-0.01825736,0.00253261,0.00000000,0.01843219,10.03602219,0.08193637,0.00000000,10.03635693,0.00137573,-0.02368139,0.00000000,0.02372132,-0.00004447,-0.06571805,0.00137573,-0.02368139,0.00000000,0.02372132,0.19999994,0.37609550,1.88047862,0.00247730,39.94964600,7.98992777,2.67514110
internalMesh,110,-0.01676812,0.00253261,0.00000000,0.01695830,10.07494164,0.10787726,0.00000000,10.07551956,0.01208370,-0.04327822,0.00000000,0.04493351,0.00044026,-0.05998584,0.01208370,-0.04327822,0.00000000,0.04493351,0.19999994,0.37682852,1.88414180,0.00217496,40.28749466,8.05749989,2.27515817
internalMesh,111,-0.01533838,0.00253261,0.00000000,0.01554606,10.11177349,0.12327567,0.00000000,10.11252499,0.03219254,-0.06112386,0.00000000,0.06908318,0.00115969,-0.31628773,0.03219254,-0.06112386,0.00000000,0.06908318,0.19999994,0.37761194,1.88805795,0.00201744,40.83278656,8.16655731,1.92146564
internalMesh,112,-0.01396577,0.00253261,0.00000000,0.01419355,10.14582825,0.13134316,0.00000000,10.14667797,0.05765101,-0.07816315,0.00000000,0.09712424,0.00205709,-1.15174973,0.05765101,-0.07816315,0.00000000,0.09712424,0.19999994,0.37843627,1.89218128,0.00188974,41.68931580,8.33786106,1.60135472
internalMesh,113,-0.01264799,0.00253261,0.00000000,0.01289906,10.17720699,0.13309838,0.00000000,10.17807770,0.08932206,-0.09604424,0.00000000,0.13115993,0.00314030,-2.96053886,0.08932206,-0.09604424,0.00000000,0.13115993,0.19999994,0.37927765,1.89638746,0.00180778,42.93314362,8.58662987,1.29422498
internalMesh,114,-0.01138286,0.00253261,0.00000000,0.01166120,10.20465565,0.13056467,0.00000000,10.20549107,0.12966381,-0.11571436,0.00000000,0.17378871,0.00441046,-6.27584791,0.12966381,-0.11571436,0.00000000,0.17378871,0.19999994,0.38009390,1.90046978,0.00179459,44.59878540,8.91975403,1.02340853
internalMesh,115,-0.01016828,0.00253261,0.00000000,0.01047893,10.22792816,0.12604254,0.00000000,10.22870445,0.17813948,-0.13826922,0.00000000,0.22550400,0.00586073,-11.78630733,0.17813948,-0.13826922,0.00000000,0.22550400,0.19999994,0.38085121,1.90425646,0.00184032,46.70433426,9.34086609,0.79811382
internalMesh,116,-0.00900222,0.00253261,0.00000000,0.00935169,10.24786758,0.12121110,0.00000000,10.24858475,0.23960772,-0.16093680,0.00000000,0.28863907,0.00757822,-20.16886711,0.23960772,-0.16093680,0.00000000,0.28863907,0.19999994,0.38152331,1.90761662,0.00194627,49.27060699,9.85412121,0.60864335
internalMesh,117,-0.00788276,0.00253261,0.00000000,0.00827961,10.26532459,0.11682998,0.00000000,10.26598930,0.31700242,-0.18637790,0.00000000,0.36773258,0.00915184,-31.95543671,0.31700242,-0.18637790,0.00000000,0.36773258,0.19999994,0.38208723,1.91043663,0.00213851,52.32618713,10.46524620,0.44031867
internalMesh,118,-0.00680802,0.00253261,0.00000000,0.00726383,10.28102398,0.11310140,0.00000000,10.28164577,0.39648402,-0.19819535,0.00000000,0.44326174,0.01025109,-48.29960632,0.39648402,-0.19819535,0.00000000,0.44326174,0.19999994,0.38253665,1.91268373,0.00243055,55.91519165,11.18304157,0.28329712
internalMesh,119,-0.00577621,0.00253261,0.00000000,0.00630704,10.29551411,0.11004443,0.00000000,10.29610252,0.48429233,-0.19317339,0.00000000,0.52139717,0.01196778,-82.65872955,0.48429233,-0.19317339,0.00000000,0.52139717,0.19999994,0.38287389,1.91436970,0.00269051,59.99905777,11.99980927,0.13154610
internalMesh,120,-0.00478564,0.00253261,0.00000000,0.00541447,10.30931950,0.10742594,0.00000000,10.30987930,0.56837153,-0.16308850,0.00000000,0.59130710,0.01492769,-109.64243317,0.56837153,-0.16308850,0.00000000,0.59130710,0.19999994,0.38311568,1.91557848,0.00289812,64.44390869,12.88879204,-0.02224401
internalMesh,121,-0.00383464,0.00253261,0.00000000,0.00459549,10.32305622,0.10491382,0.00000000,10.32358932,0.64950609,-0.13162026,0.00000000,0.66270810,0.01939762,-121.04232025,0.64950609,-0.13162026,0.00000000,0.66270810,0.19999994,0.38328823,1.91644275,0.00297951,69.12916565,13.82582664,-0.18317857
internalMesh,122,-0.00292163,0.00253261,0.00000000,0.00386653,10.33716679,0.10218569,0.00000000,10.33767223,0.72150135,-0.09169484,0.00000000,0.72730470,0.02507544,-144.04891968,0.72150135,-0.09169484,0.00000000,0.72730470,0.19999994,0.38342154,1.91710758,0.00294363,74.00543213,14.80108261,-0.35291380
internalMesh,123,-0.00204510,0.00253261,0.00000000,0.00325524,10.35186291,0.09878357,0.00000000,10.35233402,0.77380854,-0.13844544,0.00000000,0.78609592,0.03331892,-184.32353210,0.77380854,-0.13844544,0.00000000,0.78609592,0.19999994,0.38354000,1.91769946,0.00278273,79.00505066,15.80100822,-0.53192991
internalMesh,124,-0.00120360,0.00253261,0.00000000,0.00280406,10.36716747,0.09414771,0.00000000,10.36759472,0.86474735,-0.26852095,0.00000000,0.90547860,0.04237732,-258.88128662,0.86474735,-0.26852095,0.00000000,0.90547860,0.19999994,0.38366207,1.91830921,0.00255496,84.08025360,16.81605339,-0.71967858
internalMesh,125,-0.00039571,0.00253261,0.00000000,0.00256334,10.38267612,0.08739111,0.00000000,10.38304424,1.03652990,-0.32904786,0.00000000,1.08750486,0.05523956,-353.92687988,1.03652990,-0.32904786,0.00000000,1.08750486,0.19999994,0.38378695,1.91893482,0.00238612,89.18279266,17.83655930,-0.91334641
internalMesh,126,-0.01980858,0.00303323,0.00000000,0.02003947,10.00452232,0.02900495,0.00000000,10.00456429,0.00080239,-0.00431893,0.00000000,0.00439283,-0.00016892,-0.06780423,0.00080239,-0.00431893,0.00000000,0.00439283,0.19999994,0.37534416,1.87671971,0.00322903,39.69885635,7.93976974,2.67808509
internalMesh,127,-0.01825736,0.00303323,0.00000000,0.01850762,10.02838898,0.07107656,0.00000000,10.02864075,0.00177704,-0.02590847,0.00000000,0.02596934,-0.00015234,-0.07493909,0.00177704,-0.02590847,0.00000000,0.02596934,0.19999994,0.37585327,1.87926722,0.00291741,39.82506561,7.96500874,2.54222941
internalMesh,128,-0.01676812,0.00303323,0.00000000,0.01704026,10.06202221,0.09593110,0.00000000,10.06247997,0.01060483,-0.04809415,0.00000000,0.04924947,0.00021851,-0.00147521,0.01060483,-0.04809415,0.00000000,0.04924947,0.19999994,0.37645540,1.88227606,0.00252243,39.99930191,7.99986172,2.19969273
internalMesh,129,-0.01533838,0.00303323,0.00000000,0.01563542,10.09551239,0.11107033,0.00000000,10.09612370,0.02726442,-0.06849649,0.00000000,0.07372325,0.00082463,0.07420099,0.02726442,-0.06849649,0.00000000,0.07372325,0.19999994,0.37711075,1.88555253,0.00230615,40.21852493,8.04370689,1.87209594
internalMesh,130,-0.01396577,0.00303323,0.00000000,0.01429136,10.12702942,0.11940150,0.00000000,10.12773323,0.04775744,-0.08826999,0.00000000,0.10036117,0.00163350,0.07624146,0.04775744,-0.08826999,0.00000000,0.10036117,0.19999994,0.37780184,1.88900876,0.00215635,40.48983002,8.09796524,1.57311165
internalMesh,131,-0.01264799,0.00303323,0.00000000,0.01300662,10.15639019,0.12193136,0.00000000,10.15712166,0.07278969,-0.10942853,0.00000000,0.13142657,0.00267589,-0.08406259,0.07278969,-0.10942853,0.00000000,0.13142657,0.19999994,0.37850729,1.89253569,0.00206607,40.81807327,8.16361332,1.28643012
internalMesh,132,-0.01138286,0.00303323,0.00000000,0.01178007,10.18257618,0.12043175,0.00000000,10.18328857,0.10433353,-0.13319093,0.00000000,0.16919015,0.00399656,-0.56178200,0.10433353,-0.13319093,0.00000000,0.16919015,0.19999994,0.37919888,1.89599347,0.00204680,41.20189285,8.24037647,1.02918386
internalMesh,133,-0.01016828,0.00303323,0.00000000,0.01061105,10.20529270,0.11689807,0.00000000,10.20596218,0.14266676,-0.16056663,0.00000000,0.21479163,0.00562760,-1.60887706,0.14266676,-0.16056663,0.00000000,0.21479163,0.19999994,0.37985599,1.89928114,0.00207998,41.64319992,8.32863808,0.80962843
internalMesh,134,-0.00900222,0.00303323,0.00000000,0.00949950,10.22526169,0.11280648,0.00000000,10.22588348,0.18902737,-0.19022818,0.00000000,0.26817551,0.00769159,-3.52364874,0.18902737,-0.19022818,0.00000000,0.26817551,0.19999994,0.38047114,1.90235531,0.00214385,42.15164566,8.43032837,0.62049019
internalMesh,135,-0.00788276,0.00303323,0.00000000,0.00844620,10.24336815,0.10888595,0.00000000,10.24394703,0.25060153,-0.22378026,0.00000000,0.33597431,0.01009879,-6.47367811,0.25060153,-0.22378026,0.00000000,0.33597431,0.19999994,0.38104039,1.90520227,0.00224201,42.74316788,8.54863453,0.45090678
internalMesh,136,-0.00680802,0.00303323,0.00000000,0.00745316,10.26021385,0.10538621,0.00000000,10.26075554,0.31163427,-0.24466777,0.00000000,0.39620480,0.01259481,-9.22003746,0.31163427,-0.24466777,0.00000000,0.39620480,0.19999994,0.38156107,1.90780497,0.00240985,43.44190979,8.68838120,0.29332873
internalMesh,137,-0.00577621,0.00303323,0.00000000,0.00652419,10.27619362,0.10237750,0.00000000,10.27670383,0.39541647,-0.24805978,0.00000000,0.46678457,0.01427399,-26.49105835,0.39541647,-0.24805978,0.00000000,0.46678457,0.19999994,0.38203165,1.91015899,0.00263014,44.26463318,8.85292625,0.14161967
internalMesh,138,-0.00478564,0.00303323,0.00000000,0.00566593,10.29172230,0.09970193,0.00000000,10.29220486,0.50808555,-0.20122029,0.00000000,0.54648012,0.01839211,-45.31791687,0.50808555,-0.20122029,0.00000000,0.54648012,0.19999994,0.38245666,1.91228259,0.00279750,45.21248627,9.04249668,-0.01112013
internalMesh,139,-0.00383464,0.00303323,0.00000000,0.00488926,10.30698776,0.09699319,0.00000000,10.30744457,0.62926853,-0.13400054,0.00000000,0.64337784,0.02381235,-65.67323303,0.62926853,-0.13400054,0.00000000,0.64337784,0.19999994,0.38284722,1.91423655,0.00288385,46.27511978,9.25502300,-0.16921501
internalMesh,140,-0.00292163,0.00303323,0.00000000,0.00421146,10.32218361,0.09386908,0.00000000,10.32261086,0.75303811,-0.15641713,0.00000000,0.76911163,0.03613445,-83.12615967,0.75303811,-0.15641713,0.00000000,0.76911163,0.19999994,0.38321769,1.91608918,0.00283984,47.43376160,9.48675251,-0.33419693
internalMesh,141,-0.00204510,0.00303323,0.00000000,0.00365827,10.33749485,0.08995387,0.00000000,10.33788586,0.89155585,-0.24930117,0.00000000,0.92575532,0.05591787,-87.79398346,0.89155585,-0.24930117,0.00000000,0.92575532,0.19999994,0.38357869,1.91789365,0.00273574,48.66148376,9.73229313,-0.50631392
internalMesh,142,-0.00120360,0.00303323,0.00000000,0.00326330,10.35289097,0.08482706,0.00000000,10.35323811,1.04465294,-0.39123437,0.00000000,1.11551070,0.07405244,-96.89165497,1.04465294,-0.39123437,0.00000000,1.11551070,0.19999994,0.38394228,1.91971099,0.00258698,49.93970871,9.98793602,-0.68427765
internalMesh,143,-0.00039571,0.00303323,0.00000000,0.00305893,10.36830139,0.07802697,0.00000000,10.36859512,1.25997376,-0.50132734,0.00000000,1.35604680,0.09069644,-114.11713409,1.25997376,-0.50132734,0.00000000,1.35604680,0.19999994,0.38430658,1.92153203,0.00246293,51.25814056,10.25162983,-0.86375409
internalMesh,144,-0.01980858,0.00356977,0.00000000,0.02012767,10.00345898,0.02419081,0.00000000,10.00348854,0.00123988,-0.00448649,0.00000000,0.00465467,-0.00018030,-0.06619848,0.00123988,-0.00448649,0.00000000,0.00465467,0.19999994,0.37525234,1.87626171,0.00383141,39.66889954,7.93378401,2.50038385
internalMesh,145,-0.01825736,0.00356977,0.00000000,0.01860308,10.02255440,0.06131935,0.00000000,10.02274227,0.00311003,-0.02813982,0.00000000,0.02831116,-0.00024818,-0.09321945,0.00311003,-0.02813982,0.00000000,0.02831116,0.19999994,0.37566015,1.87830067,0.00339265,39.75711060,7.95142269,2.40990996
internalMesh,146,-0.01676812,0.00356977,0.00000000,0.01714390,10.05151844,0.08467109,0.00000000,10.05187511,0.01017961,-0.05239221,0.00000000,0.05337198,-0.00000036,-0.05961889,0.01017961,-0.05239221,0.00000000,0.05337198,0.19999994,0.37615588,1.88077998,0.00289802,39.87976074,7.97595263,2.11937046
