Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average,turbulenceProperties:L_average,turbulenceProperties:R_average_0,turbulenceProperties:R_average_1,turbulenceProperties:R_average_2,turbulenceProperties:R_average_3,turbulenceProperties:R_average_4,turbulenceProperties:R_average_5,turbulenceProperties:R_average_Magnitude,yPlus_average
internalMesh,1175,0.18360243,0.01651000,0.00000000,0.18434325,7.01917887,-0.18383560,0.00000000,7.02158594,6.34657145,5.31887245,0.00000000,8.28066254,2.87355208,7483.11474609,6.34657145,5.31887245,0.00000000,8.28066254,0.43166879,0.00093202,517.06896973,10.01948261,0.00292155,0.31863847,0.25665009,0.28804925,0.07940187,0.00000000,-0.00000000,0.50663280,0.00000000
internalMesh,1176,0.18848360,0.01651000,0.00000000,0.18920530,6.93376064,-0.21000458,0.00000000,6.93694019,4.53864956,9.81136131,0.00000000,10.81027985,0.12498406,-3329.32495117,4.53864956,9.81136131,0.00000000,10.81027985,0.42877612,0.00092280,513.54345703,10.48338604,0.00289107,0.31366831,0.25802562,0.28585830,0.08374973,0.00000000,-0.00000000,0.50368047,0.00000000
internalMesh,1177,0.19342005,0.01651000,0.00000000,0.19412340,6.83954477,-0.23405808,0.00000000,6.84354830,9.25283432,0.77024812,0.00000000,9.28483868,-5.91946125,-1917.10290527,9.25283432,0.77024812,0.00000000,9.28483868,0.43801016,0.00090846,529.08770752,10.89965725,0.00283124,0.31784636,0.26522362,0.29294971,0.09343684,-0.00000000,-0.00000000,0.51567417,0.00000000
internalMesh,1178,0.19841241,0.01651000,0.00000000,0.19909813,6.75341225,-0.26855966,0.00000000,6.75874996,12.75857162,-8.94663811,0.00000000,15.58279419,-0.55758113,977.05895996,12.75857162,-8.94663811,0.00000000,15.58279419,0.45528552,0.00090553,533.35162354,11.30766487,0.00280624,0.32814643,0.27913252,0.30329210,0.10183751,0.00000000,-0.00000000,0.53661162,0.00000000
internalMesh,1179,0.20346133,0.01651000,0.00000000,0.20413008,6.64998722,-0.28636131,0.00000000,6.65614986,9.03969765,-7.35097027,0.00000000,11.65130424,4.68845892,5162.88720703,9.03969765,-7.35097027,0.00000000,11.65130424,0.45789394,0.00086446,552.06207275,11.66670418,0.00265714,0.32372078,0.28487164,0.30719534,0.11242198,-0.00000000,-0.00000000,0.54125285,0.00000000
internalMesh,1180,0.00273686,0.01904459,0.00000000,0.01924024,10.05996037,0.00576604,0.00000000,10.05996227,0.28926221,0.48511583,0.00000000,0.56480968,-0.03125713,129.54957581,0.28926221,0.48511583,0.00000000,0.56480968,0.37173277,0.00345946,105.53226471,-7.55448484,0.01054851,0.21803871,0.27718437,0.24824242,-0.00563543,0.00000000,0.00000000,0.43130976,0.00000000
internalMesh,1181,0.00805699,0.01903409,0.00000000,0.02066909,10.08749580,0.01433190,0.00000000,10.08750629,0.54599881,-1.22829449,0.00000000,1.34418082,0.02570195,22.97185707,0.54599881,-1.22829449,0.00000000,1.34418082,0.37110376,0.00303096,117.78359222,-7.86983156,0.00944444,0.21599302,0.27837229,0.24784225,-0.00232549,-0.00000000,-0.00000000,0.43078452,0.00000000
internalMesh,1182,0.01307851,0.01902417,0.00000000,0.02308607,10.12119102,0.02427410,0.00000000,10.12122059,-1.09076571,-2.75484633,0.00000000,2.96292901,0.00402642,-0.60712779,-1.09076571,-2.75484633,0.00000000,2.96292901,0.37058786,0.00271097,129.51516724,-8.24756145,0.00858491,0.21212834,0.28200015,0.24704745,0.00319848,-0.00000000,-0.00000000,0.43077278,0.00000000
internalMesh,1183,0.01781820,0.01901481,0.00000000,0.02605861,10.16127968,0.02944875,0.00000000,10.16132259,-3.49034572,-0.42244920,0.00000000,3.51581812,-0.09291662,321.26907349,-3.49034572,-0.42244920,0.00000000,3.51581812,0.37027517,0.00246765,140.28584290,-8.67786884,0.00792641,0.20943519,0.28394115,0.24717376,0.01223208,-0.00000000,-0.00000000,0.43096423,0.00000000
internalMesh,1184,0.02229187,0.01900597,0.00000000,0.02929427,10.20276260,0.02433138,0.00000000,10.20279121,-3.54684973,4.40431929,0.00000000,5.65492439,-0.25632894,-176.57615662,-3.54684973,4.40431929,0.00000000,5.65492439,0.37009391,0.00226887,150.56282043,-9.11391830,0.00738760,0.21093576,0.28164151,0.24761035,0.01992912,-0.00000000,-0.00000000,0.43072483,0.00000000
internalMesh,1185,0.02651445,0.01899763,0.00000000,0.03261788,10.23696995,0.00995787,0.00000000,10.23697472,-0.18220493,6.91947269,0.00000000,6.92187119,-0.24978323,-968.55096436,-0.18220493,6.91947269,0.00000000,6.92187119,0.37009808,0.00212194,160.94046021,-9.48422146,0.00691919,0.21659756,0.27589944,0.24769928,0.02507425,-0.00000000,-0.00000000,0.43013793,0.00000000
internalMesh,1186,0.03050004,0.01898976,0.00000000,0.03592859,10.25845337,-0.00801921,0.00000000,10.25845623,4.21448278,5.95100403,0.00000000,7.29220915,-0.47841379,-2775.16479492,4.21448278,5.95100403,0.00000000,7.29220915,0.37012169,0.00201165,171.68597412,-9.73806477,0.00650831,0.22344056,0.26928487,0.24751797,0.02806525,-0.00000000,-0.00000000,0.42952630,0.00000000
internalMesh,1187,0.03426193,0.01898233,0.00000000,0.03916898,10.26754856,-0.02583961,0.00000000,10.26758099,7.62990475,3.76471949,0.00000000,8.50814629,-0.93866450,-4474.80712891,7.62990475,3.76471949,0.00000000,8.50814629,0.37037453,0.00192235,184.32051086,-9.87713051,0.00613111,0.23106851,0.26215920,0.24752109,0.03004515,-0.00000000,-0.00000000,0.42928952,0.00000000
internalMesh,1188,0.03781269,0.01897532,0.00000000,0.04230676,10.26705265,-0.04261767,0.00000000,10.26714134,10.00384617,2.01913214,0.00000000,10.20557880,-0.80385268,-3963.59301758,10.00384617,2.01913214,0.00000000,10.20557880,0.37075582,0.00184573,197.30464172,-9.92567062,0.00581164,0.23870142,0.25509870,0.24771149,0.03130581,-0.00000000,-0.00000000,0.42941210,0.00000000
internalMesh,1189,0.04116415,0.01896870,0.00000000,0.04532437,10.25847912,-0.05840616,0.00000000,10.25864506,11.67010021,0.80683529,0.00000000,11.69795799,-0.27415133,-2466.77270508,11.67010021,0.80683529,0.00000000,11.69795799,0.37090477,0.00177882,209.93582153,-9.89902306,0.00553353,0.24571702,0.24832222,0.24777050,0.03219320,0.00000000,-0.00000000,0.42949668,0.00000000
internalMesh,1190,0.04432751,0.01896245,0.00000000,0.04821310,10.24297714,-0.07297838,0.00000000,10.24323750,12.47347355,-0.18922740,0.00000000,12.47490883,-0.25769651,-733.04693604,12.47347355,-0.18922740,0.00000000,12.47490883,0.37071863,0.00169940,221.57453918,-9.80532265,0.00528670,0.25177625,0.24212152,0.24753956,0.03227869,-0.00000000,0.00000000,0.42933887,0.00000000
internalMesh,1191,0.04731333,0.01895655,0.00000000,0.05096962,10.22181892,-0.08625875,0.00000000,10.22218323,12.33923244,-0.74968469,0.00000000,12.36198521,-0.28695741,111.09646606,12.33923244,-0.74968469,0.00000000,12.36198521,0.37056208,0.00162775,232.16508484,-9.65586758,0.00507279,0.25709388,0.23665522,0.24737515,0.03203001,-0.00000000,-0.00000000,0.42932895,0.00000000
internalMesh,1192,0.05013157,0.01895098,0.00000000,0.05359397,10.19694614,-0.09852061,0.00000000,10.19742203,11.90691757,-1.04683292,0.00000000,11.95284653,0.52412772,-80.91405487,11.90691757,-1.04683292,0.00000000,11.95284653,0.37034005,0.00156461,242.15849304,-9.46380711,0.00488030,0.26173887,0.23177180,0.24716936,0.03170366,-0.00000000,-0.00000000,0.42932880,0.00000000
internalMesh,1193,0.05319245,0.01894494,0.00000000,0.05646545,10.16477585,-0.11141203,0.00000000,10.16538620,12.21623707,-0.97291064,0.00000000,12.25491714,0.42904595,-676.98889160,12.21623707,-0.97291064,0.00000000,12.25491714,0.36973795,0.00150424,253.27876282,-9.20614052,0.00468390,0.26617968,0.22656012,0.24673614,0.03149807,0.00000000,0.00000000,0.42901278,0.00000000
internalMesh,1194,0.05659651,0.01893821,0.00000000,0.05968100,10.12224197,-0.12549111,0.00000000,10.12302017,13.17869377,0.07288017,0.00000000,13.17889500,0.13877858,-90.75747681,13.17869377,0.07288017,0.00000000,13.17889500,0.36923149,0.00144176,266.71224976,-8.85662460,0.00447336,0.27102628,0.22097565,0.24646084,0.03132744,0.00000000,0.00000000,0.42896369,0.00000000
internalMesh,1195,0.06003914,0.01893141,0.00000000,0.06295313,10.07241344,-0.13998170,0.00000000,10.07338619,14.17487717,1.19877696,0.00000000,14.22547722,-0.08431779,-404.92083740,14.17487717,1.19877696,0.00000000,14.22547722,0.36880568,0.00138228,280.23992920,-8.44306946,0.00427563,0.27502233,0.21637559,0.24621324,0.03128786,-0.00000000,-0.00000000,0.42901698,0.00000000
internalMesh,1196,0.06352075,0.01892454,0.00000000,0.06627989,10.01538467,-0.15464108,0.00000000,10.01657867,15.80913639,1.46440148,0.00000000,15.87681580,-0.34686536,-1155.11413574,15.80913639,1.46440148,0.00000000,15.87681580,0.36845466,0.00131763,295.58169556,-7.96911287,0.00408281,0.27833974,0.21257608,0.24599345,0.03098719,-0.00000000,-0.00000000,0.42910907,0.00000000
internalMesh,1197,0.06704180,0.01891758,0.00000000,0.06965973,9.95066929,-0.16877629,0.00000000,9.95210075,17.84080887,1.53844619,0.00000000,17.90701675,-0.52348769,125.98256683,17.84080887,1.53844619,0.00000000,17.90701675,0.36814919,0.00126184,311.55715942,-7.43899822,0.00390403,0.28156027,0.20897220,0.24576588,0.03087621,0.00000000,-0.00000000,0.42930150,0.00000000
internalMesh,1198,0.07060274,0.01891055,0.00000000,0.07309142,9.87870789,-0.18266459,0.00000000,9.88039684,18.56308937,1.94769907,0.00000000,18.66498947,-0.68974811,2002.38623047,18.56308937,1.94769907,0.00000000,18.66498947,0.36819944,0.00120945,327.49398804,-6.85694122,0.00373106,0.28454533,0.20606212,0.24579127,0.03088936,-0.00000000,0.00000000,0.42987806,0.00000000
internalMesh,1199,0.07420401,0.01890344,0.00000000,0.07657398,9.80098534,-0.19655976,0.00000000,9.80295658,17.60191536,1.85829985,0.00000000,17.69973755,-0.43278372,2638.38256836,17.60191536,1.85829985,0.00000000,17.69973755,0.36816770,0.00116109,343.41427612,-6.23044729,0.00357675,0.28626034,0.20427504,0.24579981,0.03102406,0.00000000,-0.00000000,0.43017823,0.00000000
internalMesh,1200,0.07784606,0.01889624,0.00000000,0.08010666,9.71894550,-0.20990892,0.00000000,9.72121239,16.33359146,0.74722213,0.00000000,16.35067368,-0.04480394,2121.62768555,16.33359146,0.74722213,0.00000000,16.35067368,0.36799291,0.00111566,359.71023560,-5.56605434,0.00342528,0.28771943,0.20258395,0.24568248,0.03110513,-0.00000000,0.00000000,0.43029076,0.00000000
internalMesh,1201,0.08152937,0.01888897,0.00000000,0.08368889,9.63222790,-0.22169153,0.00000000,9.63477898,15.62023926,-0.53227460,0.00000000,15.62930584,0.02660177,1762.45715332,15.62023926,-0.53227460,0.00000000,15.62930584,0.36828807,0.00107198,378.05285645,-4.86787939,0.00328939,0.28891718,0.20177568,0.24588336,0.03137895,-0.00000000,-0.00000000,0.43084779,0.00000000
internalMesh,1202,0.08525439,0.01888161,0.00000000,0.08732025,9.54121876,-0.23249987,0.00000000,9.54405117,14.94273376,-1.01322246,0.00000000,14.97704601,0.32860640,1174.73413086,14.94273376,-1.01322246,0.00000000,14.97704601,0.36788422,0.00102804,398.37823486,-4.13973236,0.00315774,0.28883237,0.20134339,0.24559265,0.03177226,-0.00000000,-0.00000000,0.43045154,0.00000000
internalMesh,1203,0.08902161,0.01887417,0.00000000,0.09100045,9.44534874,-0.24279189,0.00000000,9.44846916,14.34802628,-1.46062899,0.00000000,14.42218113,0.04456978,1100.35571289,14.34802628,-1.46062899,0.00000000,14.42218113,0.36795223,0.00098805,419.72039795,-3.38895822,0.00303416,0.28900746,0.20118268,0.24571408,0.03286863,-0.00000000,-0.00000000,0.43064550,0.00000000
internalMesh,1204,0.09283150,0.01886664,0.00000000,0.09472929,9.34630203,-0.25257280,0.00000000,9.34971428,13.63580227,-1.53687406,0.00000000,13.72213840,0.27065027,-59.87032318,13.63580227,-1.53687406,0.00000000,13.72213840,0.36847797,0.00095125,441.83316040,-2.62200165,0.00292007,0.28913486,0.20176868,0.24605243,0.03425770,0.00000000,-0.00000000,0.43130609,0.00000000
internalMesh,1205,0.09668454,0.01885903,0.00000000,0.09850667,9.24249458,-0.26262754,0.00000000,9.24622536,13.67858028,-1.87192357,0.00000000,13.80607319,0.12435286,888.88751221,13.67858028,-1.87192357,0.00000000,13.80607319,0.36915234,0.00091406,467.77996826,-1.84557390,0.00280657,0.28865889,0.20315805,0.24648772,0.03610577,0.00000000,-0.00000000,0.43203816,0.00000000
internalMesh,1206,0.10058123,0.01885134,0.00000000,0.10233257,9.13562202,-0.27144843,0.00000000,9.13965416,11.84182453,-1.30895805,0.00000000,11.91394901,-0.11869287,-231.71595764,11.84182453,-1.30895805,0.00000000,11.91394901,0.37042409,0.00088246,491.07785034,-1.07583451,0.00270840,0.28882816,0.20456162,0.24745855,0.03843568,-0.00000000,0.00000000,0.43356684,0.00000000
internalMesh,1207,0.10452205,0.01884355,0.00000000,0.10620705,9.02649117,-0.28164232,-0.00000000,9.03088379,12.20584106,-0.76531142,-0.00000000,12.22980976,-0.16384894,517.65490723,12.20584106,-0.76531142,-0.00000000,12.22980976,0.37265775,0.00085087,521.87976074,-0.31775054,0.00260969,0.28924030,0.20728438,0.24879076,0.04104251,-0.00000000,0.00000000,0.43612853,0.00000000
internalMesh,1208,0.10850750,0.01883568,0.00000000,0.11013020,8.91075706,-0.28825930,0.00000000,8.91541862,10.41989040,-1.03092754,0.00000000,10.47076511,0.28655550,1559.46154785,10.41989040,-1.03092754,0.00000000,10.47076511,0.37437725,0.00082220,546.56616211,0.40767330,0.00252686,0.28946760,0.20915233,0.25013459,0.04421704,-0.00000000,-0.00000000,0.43824497,0.00000000
internalMesh,1209,0.11253810,0.01882772,0.00000000,0.11410218,8.79404354,-0.29156196,0.00000000,8.79887581,10.95328236,0.22843634,-0.00000000,10.95566463,-0.06961568,-2797.58056641,10.95328236,0.22843634,-0.00000000,10.95566463,0.37729216,0.00079727,572.95275879,1.11302340,0.00244738,0.29091561,0.21187069,0.25179788,0.04737528,-0.00000000,0.00000000,0.44177786,0.00000000
internalMesh,1210,0.11661435,0.01881967,0.00000000,0.11812318,8.66396809,-0.29153681,0.00000000,8.66887188,11.53632259,-0.18432541,0.00000000,11.53779507,0.56260622,871.82049561,11.53632259,-0.18432541,0.00000000,11.53779507,0.38019085,0.00077003,604.65142822,1.79694533,0.00236884,0.29225934,0.21431510,0.25380751,0.05072968,-0.00000000,0.00000000,0.44535181,0.00000000
internalMesh,1211,0.12073677,0.01881153,0.00000000,0.12219346,8.52947807,-0.28244060,0.00000000,8.53415298,11.62629414,-0.78922671,0.00000000,11.65305042,0.18092130,1574.40222168,11.62629414,-0.78922671,0.00000000,11.65305042,0.38278776,0.00074705,627.41448975,2.46088147,0.00230343,0.29398027,0.21578544,0.25581014,0.05297587,-0.00000000,-0.00000000,0.44859004,0.00000000
internalMesh,1212,0.12490588,0.01880329,0.00000000,0.12631328,8.37855339,-0.27041429,0.00000000,8.38291645,14.97865009,1.41611803,-0.00000000,15.04544258,-0.88198346,-1005.31152344,14.97865009,1.41611803,-0.00000000,15.04544258,0.39100000,0.00072631,654.65856934,3.13946533,0.00224354,0.29911983,0.22183298,0.26104724,0.05686021,-0.00000000,0.00000000,0.45832443,0.00000000
internalMesh,1213,0.12912222,0.01879497,0.00000000,0.13048294,8.21327209,-0.26030996,0.00000000,8.21739578,9.92619896,1.32749057,0.00000000,10.01457214,0.96207696,3204.52709961,9.92619896,1.32749057,0.00000000,10.01457214,0.40019315,0.00070942,680.98864746,3.77751303,0.00219134,0.30432600,0.22891411,0.26714602,0.06105507,-0.00000000,-0.00000000,0.46915957,0.00000000
internalMesh,1214,0.13338631,0.01878654,0.00000000,0.13470279,8.06039333,-0.24443947,0.00000000,8.06409931,7.89624596,-3.05361581,-0.00000000,8.46612453,-0.34660986,2063.87939453,7.89624596,-3.05361581,-0.00000000,8.46612453,0.40826422,0.00069648,691.55096436,4.36767530,0.00215095,0.30909669,0.23473583,0.27269524,0.06472151,-0.00000000,0.00000000,0.47874132,0.00000000
internalMesh,1215,0.13769870,0.01877803,0.00000000,0.13897318,7.90699625,-0.22357848,0.00000000,7.91015673,14.76824379,-3.90205598,0.00000000,15.27504730,-2.25094509,-1633.48986816,14.76824379,-3.90205598,0.00000000,15.27504730,0.42266750,0.00068705,700.71270752,4.96933603,0.00211943,0.31693688,0.24608797,0.28231069,0.07012352,0.00000000,0.00000000,0.49560559,0.00000000
internalMesh,1216,0.14205993,0.01876941,0.00000000,0.14329450,7.75177288,-0.20762253,0.00000000,7.75455284,11.61613274,0.04856480,0.00000000,11.61623383,4.27872992,2926.30566406,11.61613274,0.04856480,0.00000000,11.61623383,0.42909038,0.00067835,711.21911621,5.58140278,0.00208572,0.31766236,0.25420985,0.28630868,0.07374993,-0.00000000,-0.00000000,0.50293511,0.00000000
internalMesh,1217,0.14647056,0.01876070,0.00000000,0.14766716,7.62805891,-0.20390506,0.00000000,7.63078356,3.73454356,3.89659142,0.00000000,5.39724398,2.82065821,5738.11376953,3.73454356,3.89659142,0.00000000,5.39724398,0.42322478,0.00067008,703.49902344,6.16011667,0.00206182,0.31004354,0.25396645,0.28243926,0.07411823,-0.00000000,-0.00000000,0.49587438,0.00000000
internalMesh,1218,0.15093115,0.01875189,0.00000000,0.15209157,7.51392365,-0.20037536,0.00000000,7.51659489,10.48819637,1.26556277,0.00000000,10.56427574,-3.21924663,205.37699890,10.48819637,1.26556277,0.00000000,10.56427574,0.42506832,0.00066241,706.67523193,6.71328163,0.00204145,0.31053129,0.25581113,0.28379411,0.07591482,-0.00000000,-0.00000000,0.49816781,0.00000000
internalMesh,1219,0.15544226,0.01874298,0.00000000,0.15656818,7.37891817,-0.18880573,0.00000000,7.38133335,17.42778778,-1.69355607,0.00000000,17.50988007,-3.87982321,74.57877350,17.42778778,-1.69355607,0.00000000,17.50988007,0.44054252,0.00066003,715.30889893,7.22507763,0.00202546,0.32234976,0.26481423,0.29392135,0.08141403,0.00000000,0.00000000,0.51677263,0.00000000
internalMesh,1220,0.16000447,0.01873397,0.00000000,0.16109747,7.24893904,-0.17647305,0.00000000,7.25108671,8.82849979,-0.26645368,0.00000000,8.83251953,3.61395335,6910.77294922,8.82849979,-0.26645368,0.00000000,8.83251953,0.44206506,0.00065622,716.36968994,7.67541599,0.00200500,0.32164922,0.26763630,0.29484457,0.08405479,0.00000000,0.00000000,0.51873493,0.00000000
internalMesh,1221,0.16461836,0.01872486,0.00000000,0.16567988,7.14455605,-0.17038649,0.00000000,7.14658737,5.09131145,0.37842807,0.00000000,5.10535622,1.45589590,-2024.98046875,5.09131145,0.37842807,0.00000000,5.10535622,0.43279526,0.00065131,705.32257080,8.11308670,0.00198896,0.31166637,0.26517913,0.28874484,0.08450224,-0.00000000,-0.00000000,0.50790757,0.00000000
internalMesh,1222,0.16928450,0.01871564,0.00000000,0.17031593,7.03776836,-0.16565228,0.00000000,7.03971767,10.89628887,-2.92021537,0.00000000,11.28081417,-3.94036484,-3724.87377930,10.89628887,-2.92021537,0.00000000,11.28081417,0.43396509,0.00064424,714.83630371,8.59572792,0.00196949,0.30996779,0.26835802,0.28960422,0.08623931,-0.00000000,-0.00000000,0.50931704,0.00000000
internalMesh,1223,0.17400349,0.01870632,0.00000000,0.17500612,6.91871643,-0.15316632,0.00000000,6.92041159,10.52477646,-5.11438704,0.00000000,11.70161819,0.88196069,-1214.70935059,10.52477646,-5.11438704,0.00000000,11.70161819,0.44362238,0.00063928,727.24224854,9.10906982,0.00195240,0.31696418,0.27421665,0.29606432,0.08965723,-0.00000000,-0.00000000,0.52091610,0.00000000
internalMesh,1224,0.17877593,0.01869689,0.00000000,0.17975096,6.81752443,-0.14429508,0.00000000,6.81905127,2.15642095,-1.24064493,0.00000000,2.48784065,3.48904014,9798.30371094,2.15642095,-1.24064493,0.00000000,2.48784065,0.44184455,0.00063572,721.91400146,9.61018944,0.00193946,0.31617954,0.27300385,0.29450634,0.09082316,0.00000000,0.00000000,0.51911795,0.00000000
internalMesh,1225,0.18360243,0.01868736,0.00000000,0.18455099,6.72771311,-0.14420030,-0.00000000,6.72925854,2.57997751,5.24961233,0.00000000,5.84933424,0.95529479,886.83221436,2.57997751,5.24961233,0.00000000,5.84933424,0.43597060,0.00063397,709.66290283,10.10204983,0.00193144,0.31159943,0.26970920,0.29063255,0.09315350,-0.00000000,-0.00000000,0.51281780,0.00000000
internalMesh,1226,0.18848360,0.01867772,0.00000000,0.18940677,6.63413668,-0.16832702,0.00000000,6.63627195,12.17087746,6.19088602,0.00000000,13.65493774,-5.07424355,-3521.30004883,12.17087746,6.19088602,0.00000000,13.65493774,0.44135585,0.00063323,717.93634033,10.60046959,0.00192092,0.31558961,0.27307436,0.29404697,0.09743437,-0.00000000,-0.00000000,0.51973403,0.00000000
internalMesh,1227,0.19342005,0.01866797,0.00000000,0.19431883,6.51045322,-0.18515714,0.00000000,6.51308584,14.13429070,-0.74211574,0.00000000,14.15375996,-3.11155415,-80.57670593,14.13429070,-0.74211574,0.00000000,14.15375996,0.45971203,0.00063491,737.07159424,11.05647659,0.00190322,0.32821554,0.28366673,0.30754185,0.10803641,-0.00000000,-0.00000000,0.54262888,0.00000000
internalMesh,1228,0.19841241,0.01865811,0.00000000,0.19928776,6.41762209,-0.22619329,0.00000000,6.42160702,7.21083212,-6.78269291,0.00000000,9.89954662,2.87522578,8207.35937500,7.21083212,-6.78269291,0.00000000,9.89954662,0.46755850,0.00063855,738.60998535,11.51290894,0.00189518,0.33230686,0.29126662,0.31154349,0.11356275,-0.00000000,-0.00000000,0.55246717,0.00000000
