Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,11235,0.101752,0.003205,0.000000,0.101803,7.306145,-1.042051,0.003160,7.380084,7.522439,6.934290,0.000394,-0.608260,0.012063,0.021430,10.249002,8.267433,-1.503485,0.001726,8.403030,7.228561,0.000002,10.902116,1836412.875000,0.084483,0.959913
internalMesh,11236,0.130954,0.003533,0.000000,0.131002,5.974702,-0.166938,0.001248,5.977034,3.289622,8.696119,0.000454,-0.095073,0.020038,0.007166,9.298042,6.838792,-0.398263,-0.002864,6.850379,5.993098,0.000003,11.942154,1360323.250000,2.246417,0.914475
internalMesh,11237,0.131984,0.003549,0.000000,0.132031,5.908646,-0.141852,0.001413,5.910348,3.192448,8.557544,0.000443,-0.160547,0.018789,0.007055,9.135068,6.793238,-0.337800,-0.002217,6.801632,5.875218,0.000003,12.105444,1336571.250000,2.682991,0.912236
internalMesh,11238,0.140415,0.004207,0.000000,0.140478,5.631502,-0.079397,0.002393,5.632062,2.984635,7.909419,0.000412,-0.477060,0.014077,0.004799,8.467276,6.612925,-0.190404,0.004881,6.615667,5.447233,0.000004,12.743486,1218473.125000,4.787611,0.912490
internalMesh,11239,0.141494,0.004227,0.000000,0.141557,5.590960,-0.075446,0.002500,5.591469,2.961942,7.806285,0.000419,-0.515786,0.013366,0.004278,8.365251,6.566695,-0.216814,0.006361,6.570276,5.384324,0.000004,12.814238,1195014.500000,5.262465,0.909436
internalMesh,11240,0.166487,0.004032,0.000000,0.166536,5.273262,-0.031500,0.000110,5.273356,2.289076,6.603710,0.000490,-0.438806,0.022302,0.000844,7.002992,5.678536,-0.194301,-0.003763,5.681860,4.446638,0.000004,13.414418,874112.562500,3.597107,0.901800
internalMesh,11241,0.167296,0.004044,0.000000,0.167345,5.284158,-0.035623,-0.000229,5.284278,2.090433,6.571615,0.000497,-0.484877,0.023207,0.000806,6.913153,5.688433,-0.053473,-0.003823,5.688685,4.331273,0.000004,13.465524,851898.562500,3.462059,0.899899
internalMesh,11242,0.181044,0.004489,0.000000,0.181100,5.430578,0.026415,-0.001069,5.430642,0.987358,6.700339,0.000436,-0.238586,0.018739,-0.000534,6.776923,5.763264,0.505376,0.000077,5.785380,3.844067,0.000004,13.507983,700088.687500,7.421104,0.895343
internalMesh,11243,0.182333,0.004508,0.000000,0.182389,5.446926,0.043337,-0.000993,5.447098,0.927773,6.688066,0.000422,-0.157243,0.017707,-0.000476,6.753963,5.756755,0.519193,0.002342,5.780120,3.808131,0.000004,13.476339,678996.812500,8.066119,0.894996
internalMesh,11244,0.191232,0.005012,0.000000,0.191297,5.474938,0.110946,-0.000433,5.476062,0.853826,6.390256,0.000372,0.107438,0.015407,0.000713,6.447958,5.751578,0.424513,0.008468,5.767230,3.622227,0.000004,13.265029,596347.562500,9.896122,0.896276
internalMesh,11245,0.192216,0.005030,0.000000,0.192282,5.473547,0.127560,-0.000250,5.475033,0.881662,6.277316,0.000362,0.169126,0.015121,0.001272,6.341203,5.746834,0.382066,0.007878,5.759526,3.579670,0.000005,13.190373,576136.125000,10.185154,0.896132
internalMesh,11246,0.003141,0.002205,0.000000,0.003838,10.137392,0.091602,0.001788,10.137806,0.259883,1.009500,0.000149,-0.279286,0.000330,-0.000727,1.079181,10.133378,0.205444,0.002802,10.135461,0.634766,0.000000,6.502629,4194409.500000,-2.299276,1.000000
internalMesh,11247,0.003417,0.002211,0.000000,0.004070,10.134248,0.098251,0.001824,10.134725,0.286588,1.161592,0.000167,-0.254021,0.000404,-0.001090,1.223093,10.135921,0.212827,0.002722,10.138156,0.724173,0.000000,6.390994,4169638.500000,-2.431140,1.000000
internalMesh,11248,0.016241,0.002476,0.000000,0.016428,9.371186,0.084864,-0.002202,9.371571,5.052659,4.990930,0.000582,-0.920654,0.002160,0.000635,7.161449,9.338621,0.440589,0.001669,9.349009,5.022085,0.000001,-1.914728,3752952.000000,-8.308125,0.996792
internalMesh,11249,0.016676,0.002485,0.000000,0.016861,9.307644,0.073206,-0.002036,9.307932,5.213170,5.132632,0.000565,-1.063194,0.001416,0.000908,7.392661,9.249806,0.425876,0.002422,9.259605,5.173183,0.000001,-2.630435,3734497.500000,-8.924137,0.994972
internalMesh,11250,0.026613,0.002690,0.000000,0.026749,9.308196,-0.338863,-0.001941,9.314363,5.465243,6.520516,0.000544,-1.565102,-0.009315,0.002613,8.650760,9.492723,0.410716,-0.004641,9.501605,5.993152,0.000002,-12.295537,3473947.000000,-20.400187,0.976331
internalMesh,11251,0.027103,0.002701,0.000000,0.027237,9.319742,-0.395246,-0.002009,9.328119,5.495634,6.571054,0.000548,-1.565607,-0.009567,0.002626,8.708156,9.489801,0.397245,-0.005901,9.498114,6.033618,0.000002,-12.756385,3454993.000000,-21.173655,0.977968
internalMesh,11252,0.030347,0.002859,0.000000,0.030482,9.352754,-0.639438,-0.002197,9.374587,5.587074,6.735647,0.000551,-1.584795,-0.010100,0.003000,8.893594,9.452520,-0.017659,-0.007902,9.452540,6.161636,0.000002,-14.062693,3378551.250000,-24.088169,0.975909
internalMesh,11253,0.030856,0.002870,0.000000,0.030989,9.357299,-0.702404,-0.002225,9.383625,5.601616,6.773523,0.000549,-1.591491,-0.010193,0.003102,8.932619,9.430042,-0.163147,-0.007844,9.431457,6.187845,0.000002,-14.246865,3359280.500000,-24.544476,0.972687
internalMesh,11254,0.035023,0.002864,0.000000,0.035140,9.354129,-1.005049,-0.002242,9.407968,5.634167,6.979280,0.000540,-1.591005,-0.010540,0.003168,9.109644,9.567766,-0.984894,-0.010888,9.618331,6.306993,0.000002,-14.339970,3261924.500000,-24.579397,0.971698
internalMesh,11255,0.035556,0.002876,0.000000,0.035672,9.346364,-1.061660,-0.002218,9.406468,5.634562,7.013468,0.000540,-1.584981,-0.010573,0.003128,9.135059,9.601108,-1.104599,-0.012003,9.664448,6.324286,0.000002,-14.210417,3242244.000000,-24.119511,0.975923
internalMesh,11256,0.046079,0.003093,0.000000,0.046182,9.113301,-1.591100,-0.001120,9.251155,5.777694,6.729808,0.000551,-1.181405,-0.009328,0.002139,8.948065,9.407825,-1.077589,-0.005385,9.469339,6.254027,0.000002,-10.214870,3000127.750000,-21.325626,0.989003
internalMesh,11257,0.046669,0.003004,0.000000,0.046766,9.096113,-1.623305,-0.000984,9.239826,5.858537,6.662694,0.000553,-1.138636,-0.009119,0.002026,8.944860,9.389344,-1.099939,-0.002893,9.453552,6.260892,0.000002,-9.741968,2979450.750000,-21.297485,0.988930
internalMesh,11258,0.047262,0.003117,0.000000,0.047365,9.078643,-1.654512,-0.000853,9.228172,5.953981,6.587192,0.000554,-1.110585,-0.008917,0.001923,8.948434,9.399763,-1.123296,-0.000374,9.466643,6.270863,0.000002,-9.252555,2958697.250000,-21.214203,0.989343
internalMesh,11259,0.065013,0.003484,0.000000,0.065106,8.502924,-1.957256,0.000835,8.725284,7.503788,5.726658,0.000323,-2.830345,-0.003249,0.004670,9.854560,9.354981,-1.764306,0.003018,9.519898,6.615385,0.000002,1.781425,2572339.500000,-11.247910,0.963241
internalMesh,11260,0.065701,0.003499,0.000000,0.065794,8.469186,-1.951306,0.000942,8.691071,7.485559,5.766329,0.000304,-2.920440,-0.003187,0.005001,9.890053,9.295412,-1.786257,0.003241,9.465486,6.626097,0.000002,2.431826,2550202.250000,-10.508571,0.962945
internalMesh,11261,0.084904,0.003895,0.000000,0.084994,7.858797,-1.616276,0.001917,8.023281,6.709562,6.268672,0.000150,-3.034687,0.002581,0.006309,9.670773,9.027202,-2.023210,-0.001180,9.251148,6.489192,0.000002,10.710343,2164598.250000,-3.985727,0.964387
internalMesh,11262,0.085497,0.003907,0.000000,0.085586,7.829169,-1.583252,0.002018,7.987651,6.817695,6.301382,0.000150,-2.931925,0.002772,0.007233,9.735739,9.001673,-2.048890,-0.001561,9.231905,6.559613,0.000002,10.925342,2141420.750000,-3.822796,0.965314
internalMesh,11263,0.088498,0.003969,0.000000,0.088587,7.776183,-1.517534,0.002282,7.922874,7.160988,6.406058,0.000154,-2.760223,0.002733,0.009646,9.996813,8.945405,-2.022774,-0.002063,9.171253,6.783599,0.000002,11.219938,2094934.625000,-3.520583,0.965115
internalMesh,11264,0.089308,0.003986,0.000000,0.089397,7.752082,-1.483949,0.002423,7.892838,7.370494,6.456727,0.000164,-2.670091,0.002698,0.011198,10.155935,8.926188,-1.960834,-0.002155,9.139022,6.913694,0.000002,11.296134,2071623.500000,-3.381885,0.963807
internalMesh,11265,0.105070,0.004311,0.000000,0.105159,7.147101,-0.923524,0.003054,7.206522,7.032847,7.373104,0.000402,0.040470,0.011377,0.019155,10.189491,8.058587,-1.493973,0.002794,8.195901,7.203177,0.000002,10.327581,1789055.750000,0.469317,0.959893
internalMesh,11266,0.106191,0.004201,0.000000,0.106274,7.084781,-0.878306,0.003059,7.139016,6.797787,7.578439,0.000409,0.195669,0.010650,0.018669,10.182406,7.963083,-1.511881,0.003144,8.105337,7.188318,0.000003,10.216437,1765339.500000,0.629300,0.959451
internalMesh,11267,0.107318,0.004359,0.000000,0.107407,7.020808,-0.832684,0.002998,7.070015,6.545504,7.792337,0.000424,0.318953,0.010404,0.018258,10.181665,7.861659,-1.538828,0.003439,8.010848,7.169133,0.000003,10.125770,1741603.125000,0.669466,0.957527
internalMesh,11268,0.109138,0.004395,0.000000,0.109226,6.954834,-0.786084,0.002870,6.999118,6.284815,8.000638,0.000445,0.408133,0.010837,0.017820,10.182147,7.765079,-1.568395,0.003739,7.921889,7.142949,0.000003,10.059924,1717854.125000,0.555927,0.950592
internalMesh,11269,0.110055,0.004415,0.000000,0.110143,6.886074,-0.737628,0.002673,6.925468,6.023066,8.181005,0.000471,0.467454,0.012025,0.017282,10.169814,7.667783,-1.594845,0.004024,7.831887,7.102271,0.000002,10.022425,1694084.875000,0.295649,0.941540
internalMesh,11270,0.111902,0.004452,0.000000,0.111991,6.813562,-0.686462,0.002400,6.848055,5.765019,8.308419,0.000496,0.504251,0.014047,0.016609,10.125216,7.574719,-1.595063,0.004121,7.740841,7.036967,0.000002,10.017485,1670301.375000,-0.075494,0.934688
internalMesh,11271,0.112600,0.004467,0.000000,0.112688,6.736742,-0.632259,0.002040,6.766347,5.512328,8.364367,0.000516,0.525513,0.016923,0.015773,10.031205,7.486221,-1.542587,0.004125,7.643500,6.938605,0.000002,10.050159,1646497.750000,-0.484979,0.930065
internalMesh,11272,0.116447,0.004547,0.000000,0.116535,6.571350,-0.519847,0.001102,6.591880,5.022113,8.332053,0.000538,0.536862,0.023512,0.013624,9.743392,7.310760,-1.324958,0.003473,7.429854,6.677352,0.000002,10.240825,1598839.250000,-1.074722,0.926078
internalMesh,11273,0.116764,0.004553,0.000000,0.116853,6.484786,-0.465811,0.000621,6.501494,4.785747,8.324474,0.000546,0.530764,0.025874,0.012404,9.616796,7.214912,-1.235306,0.002463,7.319901,6.555384,0.000002,10.393636,1574981.625000,-1.271196,0.925452
internalMesh,11274,0.119325,0.004606,0.000000,0.119414,6.398218,-0.415427,0.000229,6.411690,4.559148,8.351863,0.000551,0.514499,0.027070,0.011147,9.529166,7.120863,-1.153268,0.001272,7.213648,6.455781,0.000002,10.574872,1551114.125000,-1.447141,0.925217
internalMesh,11275,0.119972,0.004620,0.000000,0.120061,6.313704,-0.369523,-0.000025,6.324509,4.349288,8.414998,0.000552,0.491327,0.027212,0.009920,9.485291,7.039182,-1.053336,0.000287,7.117556,6.382419,0.000003,10.772910,1527234.250000,-1.526684,0.924749
internalMesh,11276,0.125218,0.004728,0.000000,0.125307,6.085383,-0.253678,0.000046,6.090669,3.836451,8.697895,0.000520,0.372871,0.024543,0.007116,9.513749,6.881301,-0.686749,-0.002417,6.915485,6.267433,0.000003,11.359971,1455620.250000,-0.612392,0.923438
internalMesh,11277,0.125634,0.004737,0.000000,0.125723,6.015267,-0.219652,0.000210,6.019277,3.698697,8.738695,0.000506,0.294190,0.023563,0.006716,9.493803,6.829022,-0.576427,-0.003348,6.853308,6.218949,0.000003,11.543814,1431764.000000,0.085196,0.923687
internalMesh,11278,0.140415,0.004616,0.000000,0.140491,5.466729,-0.058436,0.002131,5.467041,3.304596,7.690355,0.000422,-0.443103,0.014209,0.003856,8.382033,6.431554,-0.172490,0.004731,6.433868,5.497687,0.000004,12.986524,1218489.250000,4.776093,0.912701
internalMesh,11279,0.141494,0.004636,0.000000,0.141570,5.425714,-0.056297,0.002246,5.426006,3.296039,7.578911,0.000431,-0.488359,0.013442,0.003289,8.279037,6.382259,-0.194485,0.006312,6.385224,5.437691,0.000004,13.057406,1195034.875000,5.244358,0.910177
internalMesh,11280,0.183282,0.005927,0.000000,0.183378,5.253032,0.033452,-0.001231,5.253139,0.967956,6.508256,0.000420,-0.179824,0.017861,0.000490,6.582324,5.506121,0.508953,0.001886,5.529593,3.738316,0.000004,13.547172,679066.562500,8.017783,0.895170
internalMesh,11281,0.183975,0.005942,0.000000,0.184071,5.263822,0.051941,-0.001098,5.264078,0.900200,6.473210,0.000410,-0.102397,0.017059,0.000627,6.536328,5.517217,0.497706,0.004358,5.539622,3.686910,0.000004,13.497293,658145.062500,8.567432,0.895609
internalMesh,11282,0.191232,0.005540,0.000000,0.191312,5.273554,0.108643,-0.000635,5.274673,0.838555,6.249374,0.000385,0.111056,0.015656,0.001538,6.306381,5.520938,0.419970,0.008214,5.536894,3.544157,0.000005,13.304037,596432.562500,9.863645,0.896144
internalMesh,11283,0.192216,0.005558,0.000000,0.192296,5.270659,0.126261,-0.000448,5.272171,0.877016,6.155970,0.000378,0.174379,0.015381,0.002063,6.220592,5.523200,0.368733,0.007660,5.535500,3.516682,0.000005,13.220352,576225.750000,10.167304,0.895947
internalMesh,11284,0.196960,0.006210,0.000000,0.197058,5.261553,0.147957,0.000004,5.263633,1.056479,5.912635,0.000365,0.274512,0.015077,0.003408,6.012570,5.565827,0.147024,0.003380,5.567770,3.484740,0.000005,13.005054,536386.250000,10.361212,0.893909
internalMesh,11285,0.197684,0.006225,0.000000,0.197782,5.264022,0.145444,0.000314,5.266031,1.146899,5.796391,0.000352,0.318340,0.014982,0.003590,5.917356,5.589786,0.017641,0.000534,5.589814,3.471821,0.000005,12.876682,516764.625000,10.134226,0.893593
internalMesh,11286,0.002502,0.002727,0.000000,0.003701,10.131234,0.091328,0.001651,10.131646,0.191521,0.763620,0.000118,-0.250898,0.000088,-0.000447,0.826284,10.121219,0.193255,0.002603,10.123064,0.477629,0.000000,6.628125,4235641.500000,-2.212733,1.000000
internalMesh,11287,0.002994,0.002663,0.000000,0.004007,10.129693,0.093549,0.001681,10.130125,0.201429,0.890700,0.000129,-0.232820,0.000163,-0.000659,0.942404,10.124512,0.199121,0.002604,10.126470,0.546129,0.000000,6.532350,4209106.000000,-2.318297,1.000000
internalMesh,11288,0.003417,0.002530,0.000000,0.004252,10.128623,0.097596,0.001695,10.129093,0.221495,1.029700,0.000143,-0.206944,0.000264,-0.000935,1.073392,10.127958,0.205033,0.002558,10.130033,0.625670,0.000000,6.418670,4183800.750000,-2.436652,1.000000
internalMesh,11289,0.016241,0.002823,0.000000,0.016484,9.832809,0.144868,-0.001936,9.833877,4.328876,4.699791,0.000501,-0.170990,0.001724,0.000811,6.391904,9.753927,0.516863,0.002085,9.767612,4.514584,0.000001,-1.392021,3758448.000000,-7.941257,0.999105
internalMesh,11290,0.016676,0.002832,0.000000,0.016915,9.787476,0.132595,-0.001804,9.788374,4.529275,4.838262,0.000495,-0.291076,0.001146,0.001118,6.633841,9.679418,0.510978,0.002698,9.692896,4.684016,0.000001,-2.077783,3739748.250000,-8.543100,0.998367
internalMesh,11291,0.019565,0.003080,0.000000,0.019806,9.626740,0.051954,-0.001374,9.626880,5.112785,5.319262,0.000476,-0.771938,-0.002502,0.002198,7.418289,9.479487,0.475120,0.003864,9.491387,5.216261,0.000001,-4.976654,3665032.000000,-11.603148,0.992611
internalMesh,11292,0.020018,0.003091,0.000000,0.020255,9.603429,0.026675,-0.001334,9.603466,5.175897,5.429188,0.000476,-0.868726,-0.003455,0.002440,7.551205,9.476290,0.456773,0.003556,9.487292,5.302780,0.000001,-5.713652,3646340.500000,-12.467416,0.990669
internalMesh,11293,0.025160,0.003213,0.000000,0.025364,9.586095,-0.237162,-0.001658,9.589028,5.480002,5.903739,0.000509,-1.199213,-0.007652,0.002427,8.143878,9.666299,0.395665,-0.001927,9.674394,5.692125,0.000001,-10.352187,3514690.250000,-18.046328,0.977986
internalMesh,11294,0.025642,0.003225,0.000000,0.025844,9.592518,-0.287457,-0.001742,9.596824,5.535505,5.957627,0.000514,-1.212898,-0.008046,0.002292,8.222307,9.686934,0.403974,-0.002943,9.695354,5.746823,0.000001,-10.883696,3495713.750000,-18.761644,0.978098
internalMesh,11295,0.026613,0.003059,0.000000,0.026788,9.599146,-0.340188,-0.001822,9.605172,5.586518,6.010596,0.000518,-1.225986,-0.008373,0.002182,8.296962,9.706622,0.409066,-0.004038,9.715239,5.798816,0.000002,-11.372005,3476691.000000,-19.483309,0.980374
internalMesh,11296,0.027103,0.003070,0.000000,0.027276,9.605508,-0.395081,-0.001895,9.613629,5.631707,6.062322,0.000521,-1.238986,-0.008639,0.002100,8.366781,9.728530,0.397353,-0.005114,9.736643,5.847274,0.000002,-11.814299,3457606.250000,-20.224178,0.982341
internalMesh,11297,0.030347,0.003144,0.000000,0.030510,9.616440,-0.631896,-0.002112,9.637178,5.777237,6.243011,0.000520,-1.301021,-0.009238,0.002132,8.604905,9.772868,0.011471,-0.007312,9.772878,6.010384,0.000002,-13.075912,3380679.250000,-23.093306,0.980190
internalMesh,11298,0.030856,0.003155,0.000000,0.031017,9.613832,-0.693619,-0.002148,9.638821,5.803108,6.280408,0.000518,-1.321665,-0.009331,0.002210,8.652542,9.778666,-0.142083,-0.007450,9.779701,6.042017,0.000002,-13.257595,3361300.250000,-23.582075,0.976496
internalMesh,11299,0.035023,0.003251,0.000000,0.035174,9.569845,-0.991407,-0.002189,9.621061,5.845100,6.468628,0.000507,-1.392761,-0.009699,0.002475,8.828829,9.896197,-0.987029,-0.011499,9.945305,6.157118,0.000002,-13.382468,3263471.250000,-23.653612,0.974648
internalMesh,11300,0.035556,0.003263,0.000000,0.035706,9.554934,-1.046585,-0.002165,9.612081,5.836346,6.502042,0.000507,-1.392960,-0.009765,0.002473,8.847594,9.908595,-1.105590,-0.012707,9.970093,6.169447,0.000002,-13.265653,3243704.500000,-23.209278,0.978394
internalMesh,11301,0.039227,0.003549,0.000000,0.039388,9.471609,-1.250605,-0.001957,9.553816,5.799984,6.548924,0.000511,-1.355285,-0.009858,0.002437,8.852407,9.834911,-1.233652,-0.015510,9.911994,6.174710,0.000002,-12.425073,3163928.000000,-21.306295,0.991435
internalMesh,11302,0.039505,0.003555,0.000000,0.039664,9.445350,-1.297780,-0.001880,9.534090,5.805054,6.527681,0.000513,-1.342968,-0.009815,0.002408,8.838152,9.798505,-1.186543,-0.015039,9.870096,6.166624,0.000002,-12.135517,3143803.750000,-20.949202,0.992361
internalMesh,11303,0.043316,0.003646,0.000000,0.043469,9.341599,-1.466703,-0.001498,9.456039,5.890764,6.370575,0.000519,-1.269047,-0.009301,0.002204,8.769031,9.658603,-1.089564,-0.011469,9.719871,6.130929,0.000002,-10.724362,3062548.250000,-20.459892,0.991793
internalMesh,11304,0.043748,0.003657,0.000000,0.043900,9.318045,-1.504019,-0.001387,9.438645,5.936473,6.320257,0.000519,-1.242879,-0.009130,0.002128,8.759692,9.648047,-1.077551,-0.009880,9.708039,6.128626,0.000002,-10.315573,3042048.750000,-20.485701,0.991637
internalMesh,11305,0.046079,0.003503,0.000000,0.046212,9.273122,-1.573568,-0.001153,9.405684,6.076918,6.205226,0.000519,-1.192107,-0.008794,0.001956,8.766696,9.628330,-1.067278,-0.005734,9.687304,6.141332,0.000002,-9.438614,3000826.750000,-20.514925,0.991973
internalMesh,11306,0.046669,0.003621,0.000000,0.046810,9.251292,-1.606011,-0.001034,9.389658,6.171405,6.141187,0.000519,-1.174093,-0.008625,0.001879,8.785157,9.614356,-1.096793,-0.003309,9.676715,6.156556,0.000002,-8.972060,2980102.500000,-20.483006,0.992323
internalMesh,11307,0.047262,0.003530,0.000000,0.047394,9.229548,-1.637073,-0.000919,9.373610,6.277987,6.073568,0.000519,-1.165894,-0.008441,0.001810,8.812532,9.620923,-1.137147,-0.000855,9.687893,6.176037,0.000002,-8.487826,2959305.000000,-20.390810,0.992712
internalMesh,11308,0.065013,0.003935,0.000000,0.065132,8.593641,-1.930895,0.000841,8.807896,7.673770,5.307467,0.000296,-2.873358,-0.002597,0.004976,9.762795,9.491434,-1.724540,0.002864,9.646832,6.490766,0.000002,2.317668,2572473.250000,-10.603749,0.963301
internalMesh,11309,0.065701,0.003950,0.000000,0.065820,8.556305,-1.925751,0.000933,8.770341,7.646694,5.351422,0.000280,-2.970407,-0.002526,0.005307,9.794538,9.440276,-1.743710,0.003096,9.599966,6.499197,0.000002,2.947803,2550323.250000,-9.887321,0.963243
internalMesh,11310,0.084904,0.004389,0.000000,0.085018,7.890421,-1.596712,0.001717,8.050357,6.807930,6.060519,0.000146,-3.066498,0.002380,0.005931,9.616716,9.097714,-2.008577,-0.001149,9.316801,6.434297,0.000002,10.757730,2164607.250000,-3.803236,0.965081
internalMesh,11311,0.085497,0.004402,0.000000,0.085610,7.860682,-1.565405,0.001818,8.015037,6.943017,6.134219,0.000146,-2.977484,0.002593,0.006908,9.731372,9.068872,-2.028444,-0.001524,9.292956,6.538691,0.000002,10.934506,2141430.250000,-3.723887,0.965529
internalMesh,11312,0.088498,0.004471,0.000000,0.088611,7.808110,-1.502832,0.002076,7.951421,7.328445,6.315961,0.000156,-2.810213,0.002643,0.009591,10.074466,9.003007,-2.009891,-0.002062,9.224630,6.822281,0.000002,11.145761,2094942.625000,-3.607808,0.965454
